hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm0.9_p0.5,dev-clean,2.3,1.8,0.3,0.2,0.23359908905617524,0.011977446961108397,0.24557653601728363
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm0.9_p0.5,dev-other,5.5,4.4,0.7,0.4,0.24604887107538667,0.023826129064521872,0.26987500013990856
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm0.9_p0.5,test-clean,2.7,2.1,0.4,0.2,0.21064424882056235,0.011215352187184828,0.22185960100774718
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm0.9_p0.5,test-other,5.6,4.5,0.7,0.4,0.24927123746551336,0.025694632340104894,0.27496586980561827
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.0_p0.2,dev-clean,2.3,1.8,0.2,0.3,0.22300848697272027,0.0073899483454027476,0.23039843531812304
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.0_p0.2,dev-other,5.5,4.3,0.5,0.7,0.23480146170876212,0.01587804521729959,0.2506795069260617
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.0_p0.2,test-clean,2.7,2.1,0.3,0.3,0.2202491870419559,0.007571931884564839,0.22782111892652074
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.0_p0.2,test-other,5.7,4.3,0.6,0.8,0.2273181141944123,0.015525849058349217,0.24284396325276153
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.0_p0.3,dev-clean,2.3,1.8,0.3,0.2,0.21889147735735096,0.008296900815964452,0.2271883781733154
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.0_p0.3,dev-other,5.5,4.3,0.6,0.6,0.21262887736148847,0.015139328002068233,0.2277682053635567
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.0_p0.3,test-clean,2.7,2.1,0.3,0.2,0.21984054747913293,0.009044836954293553,0.22888538443342646
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.0_p0.3,test-other,5.6,4.4,0.6,0.7,0.23168940004612218,0.01865169977785255,0.25034109982397473
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.0_p0.4,dev-clean,2.3,1.9,0.3,0.2,0.21300334542881472,0.009384035654804666,0.22238738108361938
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.0_p0.4,dev-other,5.5,4.4,0.6,0.5,0.23529803692042656,0.019219709703544124,0.2545177466239707
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.0_p0.4,test-clean,2.7,2.1,0.4,0.2,0.2119577757582674,0.010028169308404776,0.22198594506667219
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.0_p0.4,test-other,5.6,4.4,0.6,0.6,0.24231286158749793,0.021129116551159198,0.26344197813865716
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.0_p0.5,dev-clean,2.3,1.9,0.3,0.2,0.22355585960183033,0.011087944079422124,0.23464380368125246
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.0_p0.5,dev-other,5.5,4.4,0.6,0.5,0.2238222786642441,0.020221980739592398,0.24404425940383648
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.0_p0.5,test-clean,2.7,2.1,0.4,0.2,0.22049770320379325,0.011870729586449764,0.23236843279024302
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.0_p0.5,test-other,5.6,4.4,0.7,0.5,0.24261350930480352,0.023748647549179786,0.2663621568539833
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.1_p0.2,dev-clean,2.4,1.9,0.2,0.3,0.21582144229568934,0.007594083072925141,0.22341552536861448
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.1_p0.2,dev-other,5.6,4.3,0.5,0.8,0.2337197593326077,0.015459198108026609,0.24917895744063429
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.1_p0.2,test-clean,2.8,2.1,0.3,0.4,0.20555516035121751,0.007106096375359105,0.21266125672657663
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.1_p0.2,test-other,5.8,4.4,0.5,1.0,0.20966226679718072,0.013851821566247742,0.22351408836342845
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.1_p0.3,dev-clean,2.4,1.9,0.3,0.3,0.2085877899750202,0.007836717643804973,0.21642450761882517
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.1_p0.3,dev-other,5.6,4.3,0.6,0.7,0.24695947023101125,0.018396609263640257,0.2653560794946515
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.1_p0.3,test-clean,2.8,2.1,0.3,0.3,0.23817924066831903,0.009430219821416955,0.24760946048973598
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.1_p0.3,test-other,5.7,4.4,0.6,0.8,0.23170406199893687,0.018135939191239174,0.24984000119017602
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.1_p0.4,dev-clean,2.4,1.9,0.3,0.2,0.21760773364227723,0.009099218166914091,0.22670695180919131
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.1_p0.4,dev-other,5.5,4.4,0.6,0.6,0.2309793509089178,0.01826874158559672,0.24924809249451452
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.1_p0.4,test-clean,2.8,2.1,0.3,0.3,0.21449294054240392,0.009212170458875898,0.2237051110012798
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.1_p0.4,test-other,5.7,4.4,0.6,0.7,0.2294511497197983,0.018400330886777023,0.24785148060657533
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.1_p0.5,dev-clean,2.4,1.9,0.3,0.2,0.21644560089667786,0.010370576272277731,0.22681617716895558
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.1_p0.5,dev-other,5.5,4.4,0.6,0.5,0.21212311692295405,0.018309188890142287,0.23043230581309634
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.1_p0.5,test-clean,2.7,2.1,0.4,0.2,0.21492178437714957,0.010789965257748885,0.22571174963489846
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.1_p0.5,test-other,5.7,4.5,0.6,0.6,0.24816161673513756,0.023489013609664114,0.2716506303448017
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.2_p0.2,dev-clean,2.6,1.9,0.2,0.5,0.22344805314084878,0.0072852543514998055,0.2307333074923486
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.2_p0.2,dev-other,5.8,4.3,0.5,1.0,0.23504633405871103,0.014985047763328846,0.2500313818220399
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.2_p0.2,test-clean,3.0,2.2,0.3,0.5,0.2064262259029504,0.00710207673959128,0.2135283026425417
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.2_p0.2,test-other,6.1,4.4,0.5,1.3,0.22654941941436813,0.01564332396192012,0.24219274337628824
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.2_p0.3,dev-clean,2.5,1.9,0.2,0.4,0.23487689953670016,0.00887097638187344,0.24374787591857358
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.2_p0.3,dev-other,5.7,4.4,0.5,0.8,0.2195903235409605,0.014718819291059747,0.23430914283202026
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm1.2_p0.3,test-clean,2.9,2.2,0.3,0.4,0.23339021961270456,0.009172644899657505,0.2425628645123621
