                                                                                                            Experiments |  2 corpus | 3 WER | 4 Del | 5 Ins | 6 Sub | 7 Enc RTF | 8 Search RTF | 9 Total RTF |             10 Step Hyps |                 11 Step Word End Hyps |                        12 Step Trees
                                            1441__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_4gram_ilm0.0_elm0.6 | dev-other |  30.2 |  26.3 |   0.2 |   3.7 |   0.20902 |      5.01128 |      5.2203 | 0.00/0.00/0.00/0.00/0.00 |    157.63/62.00/484.00/915.00/1840.00 |   115.96/61.00/303.00/687.00/1229.00
                                            1442__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_4gram_ilm0.0_elm0.7 | dev-other |  45.1 |  41.2 |   0.2 |   3.8 |   0.21122 |      4.41414 |     4.62536 | 0.00/0.00/0.00/0.00/0.00 |    130.95/44.00/413.00/834.00/1639.00 |   114.44/52.00/324.00/709.00/1233.00
                                            1443__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_4gram_ilm0.0_elm0.8 | dev-other |  57.6 |  53.5 |   0.1 |   4.0 |   0.20221 |      3.81196 |     4.01418 | 0.00/0.00/0.00/0.00/0.00 |    118.63/33.00/390.00/801.00/1300.00 |   112.76/44.00/343.00/726.00/1218.00
                                            1444__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_4gram_ilm0.0_elm0.9 | dev-other |  68.0 |  63.7 |   0.1 |   4.2 |   0.21296 |       3.5652 |     3.77816 | 0.00/0.00/0.00/0.00/0.00 |    112.32/28.00/382.00/786.00/1217.00 |   110.99/37.00/356.00/737.00/1204.00
                                            1445__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_4gram_ilm0.0_elm1.0 | dev-other |  75.7 |  71.2 |   0.0 |   4.5 |   0.20125 |      3.11325 |      3.3145 | 0.00/0.00/0.00/0.00/0.00 |    109.29/24.00/381.00/780.00/1187.00 |   109.71/32.00/365.00/743.00/1173.00
                                            1446__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_4gram_ilm0.0_elm1.1 | dev-other |  81.6 |  76.9 |   0.0 |   4.7 |   0.20705 |      2.93612 |     3.14318 | 0.00/0.00/0.00/0.00/0.00 |    107.77/22.00/383.00/776.00/1165.00 |   108.86/29.00/372.00/748.00/1167.00
                                            1447__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_4gram_ilm0.0_elm1.2 | dev-other |  85.6 |  80.7 |   0.0 |   4.8 |    0.1969 |      2.70995 |     2.90685 | 0.00/0.00/0.00/0.00/0.00 |    107.79/21.00/389.00/775.00/1220.00 |   109.03/27.00/381.00/753.00/1206.00
                                            1448__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_4gram_ilm0.1_elm0.6 | dev-other |  17.0 |  13.1 |   0.3 |   3.6 |   0.20322 |      6.32537 |     6.52859 | 0.00/0.00/0.00/0.00/0.00 |   197.35/90.00/595.00/1021.00/1967.00 |   125.66/71.00/318.00/700.00/1309.00
                                            1449__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_4gram_ilm0.1_elm0.7 | dev-other |  29.5 |  25.7 |   0.2 |   3.6 |   0.17717 |      5.03452 |     5.21169 | 0.00/0.00/0.00/0.00/0.00 |    160.83/64.00/503.00/897.00/1813.00 |   126.46/63.00/349.00/726.00/1250.00
                                            1450__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_4gram_ilm0.1_elm0.8 | dev-other |  42.4 |  38.5 |   0.2 |   3.7 |   0.20032 |      5.01987 |     5.22019 | 0.00/0.00/0.00/0.00/0.00 |    139.66/46.00/458.00/841.00/1349.00 |   124.76/53.00/373.00/743.00/1237.00
                                            1451__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_4gram_ilm0.1_elm0.9 | dev-other |  56.0 |  52.0 |   0.1 |   3.9 |   0.19828 |      4.47544 |     4.67372 | 0.00/0.00/0.00/0.00/0.00 |    128.44/36.00/439.00/816.00/1280.00 |   122.49/45.00/390.00/754.00/1245.00
                                            1452__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_4gram_ilm0.1_elm1.0 | dev-other |  67.0 |  62.7 |   0.1 |   4.2 |   0.20104 |       4.1652 |     4.36624 | 0.00/0.00/0.00/0.00/0.00 |    121.49/29.00/428.00/804.00/1238.00 |   119.54/38.00/399.00/761.00/1234.00
                                            1453__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_4gram_ilm0.1_elm1.1 | dev-other |  75.5 |  71.0 |   0.0 |   4.4 |   0.17254 |      3.37199 |     3.54453 | 0.00/0.00/0.00/0.00/0.00 |    117.64/26.00/423.00/797.00/1212.00 |   117.40/33.00/404.00/764.00/1212.00
                                            1454__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_4gram_ilm0.1_elm1.2 | dev-other |  81.4 |  76.7 |   0.0 |   4.7 |   0.19904 |      3.62175 |     3.82079 | 0.00/0.00/0.00/0.00/0.00 |    115.54/24.00/422.00/793.00/1242.00 |   116.00/30.00/409.00/767.00/1241.00
                                            1455__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_4gram_ilm0.2_elm0.6 | dev-other |   8.5 |   4.3 |   0.3 |   3.8 |   0.19833 |      6.45356 |     6.65188 | 0.00/0.00/0.00/0.00/0.00 |  238.12/118.00/698.00/1136.00/1949.00 |   136.83/80.00/340.00/724.00/1307.00
                                            1456__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_4gram_ilm0.2_elm0.7 | dev-other |  15.9 |  12.0 |   0.3 |   3.6 |   0.20589 |      6.40094 |     6.60684 | 0.00/0.00/0.00/0.00/0.00 |    200.77/94.00/608.00/977.00/1888.00 |   141.54/76.00/380.00/751.00/1255.00
                                            1457__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_4gram_ilm0.2_elm0.8 | dev-other |  28.2 |  24.4 |   0.2 |   3.6 |   0.20926 |      5.81941 |     6.02868 | 0.00/0.00/0.00/0.00/0.00 |    170.71/68.00/546.00/894.00/1588.00 |   141.16/66.00/411.00/771.00/1273.00
                                            1458__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_4gram_ilm0.2_elm0.9 | dev-other |  40.5 |  36.7 |   0.2 |   3.7 |    0.2078 |       5.2263 |      5.4341 | 0.00/0.00/0.00/0.00/0.00 |    152.48/50.00/514.00/858.00/1306.00 |   138.13/55.00/432.00/780.00/1263.00
                                            1459__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_4gram_ilm0.2_elm1.0 | dev-other |  54.4 |  50.4 |   0.1 |   3.9 |   0.21109 |      4.73979 |     4.95088 | 0.00/0.00/0.00/0.00/0.00 |    140.21/38.00/492.00/837.00/1272.00 |   133.75/46.00/442.00/783.00/1253.00
                                            1460__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_4gram_ilm0.2_elm1.1 | dev-other |  66.0 |  61.7 |   0.1 |   4.2 |   0.20168 |        4.231 |     4.43268 | 0.00/0.00/0.00/0.00/0.00 |    132.00/32.00/477.00/824.00/1258.00 |   129.32/39.00/445.00/785.00/1252.00
                                            1461__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_4gram_ilm0.2_elm1.2 | dev-other |  74.9 |  70.4 |   0.0 |   4.4 |    0.1997 |      3.89329 |     4.09298 | 0.00/0.00/0.00/0.00/0.00 |    126.30/27.00/465.00/815.00/1268.00 |   125.37/33.00/444.00/785.00/1267.00
                                            1462__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_4gram_ilm0.3_elm0.6 | dev-other |   5.6 |   1.2 |   0.4 |   4.0 |   0.19838 |      6.88079 |     7.07917 | 0.00/0.00/0.00/0.00/0.00 |  273.90/147.00/772.00/1210.00/1974.00 |   152.65/91.00/377.00/767.00/1303.00
                                            1463__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_4gram_ilm0.3_elm0.7 | dev-other |   8.2 |   4.1 |   0.3 |   3.8 |   0.20588 |      6.83567 |     7.04154 | 0.00/0.00/0.00/0.00/0.00 |  243.87/126.00/701.00/1065.00/1807.00 |   159.21/88.00/419.00/790.00/1315.00
                                            1464__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_4gram_ilm0.3_elm0.8 | dev-other |  14.9 |  11.0 |   0.3 |   3.6 |   0.19244 |      6.17543 |     6.36788 | 0.00/0.00/0.00/0.00/0.00 |   215.37/101.00/647.00/969.00/1827.00 |   162.82/82.00/458.00/805.00/1312.00
                                            1465__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_4gram_ilm0.3_elm0.9 | dev-other |  26.7 |  22.9 |   0.2 |   3.6 |    0.1842 |      5.38436 |     5.56856 | 0.00/0.00/0.00/0.00/0.00 |    189.92/75.00/604.00/914.00/1757.00 |   161.00/71.00/482.00/812.00/1299.00
                                            1466__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_4gram_ilm0.3_elm1.0 | dev-other |  39.4 |  35.5 |   0.2 |   3.7 |   0.20811 |      5.34206 |     5.55017 | 0.00/0.00/0.00/0.00/0.00 |    168.87/55.00/569.00/880.00/1316.00 |   154.29/59.00/493.00/814.00/1294.00
                                            1467__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_4gram_ilm0.3_elm1.1 | dev-other |  53.3 |  49.3 |   0.1 |   3.9 |   0.20119 |      4.71789 |     4.91907 | 0.00/0.00/0.00/0.00/0.00 |    153.94/42.00/542.00/861.00/1292.00 |   146.69/48.00/492.00/813.00/1291.00
                                            1468__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_4gram_ilm0.3_elm1.2 | dev-other |  65.6 |  61.4 |   0.1 |   4.2 |   0.20665 |      4.40964 |      4.6163 | 0.00/0.00/0.00/0.00/0.00 |    142.94/34.00/520.00/845.00/1291.00 |   139.49/40.00/487.00/810.00/1289.00
                                            1469__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_4gram_ilm0.4_elm0.6 | dev-other |   5.2 |   0.6 |   0.4 |   4.2 |    0.2068 |        7.309 |      7.5158 | 0.00/0.00/0.00/0.00/0.00 |  310.10/181.00/832.00/1251.00/1965.00 |  176.63/106.00/441.00/830.00/1395.00
                                            1470__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_4gram_ilm0.4_elm0.7 | dev-other |   5.5 |   1.1 |   0.4 |   4.1 |           |              |             |                  Not set |                               Not set |                              Not set
                                            1471__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_4gram_ilm0.4_elm0.8 | dev-other |   7.9 |   3.7 |   0.3 |   3.8 |   0.20358 |      7.14269 |     7.34627 | 0.00/0.00/0.00/0.00/0.00 |  263.60/142.00/729.00/1039.00/1761.00 |  188.46/100.00/512.00/852.00/1316.00
                                            1472__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_4gram_ilm0.4_elm0.9 | dev-other |  14.1 |  10.2 |   0.3 |   3.6 |   0.18759 |      6.31083 |     6.49842 | 0.00/0.00/0.00/0.00/0.00 |   239.16/115.00/688.00/980.00/1696.00 |   189.66/93.00/537.00/856.00/1388.00
                                            1473__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_4gram_ilm0.4_elm1.0 | dev-other |  25.7 |  21.8 |   0.2 |   3.7 |   0.20357 |       5.9203 |     6.12386 | 0.00/0.00/0.00/0.00/0.00 |    211.99/86.00/650.00/939.00/1628.00 |   183.34/79.00/547.00/854.00/1385.00
                                            1474__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_4gram_ilm0.4_elm1.1 | dev-other |  39.2 |  35.3 |   0.1 |   3.7 |   0.21409 |      5.64593 |     5.86002 | 0.00/0.00/0.00/0.00/0.00 |    187.56/62.00/615.00/907.00/1374.00 |   172.24/64.00/545.00/849.00/1373.00
                                            1475__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_4gram_ilm0.4_elm1.2 | dev-other |  53.4 |  49.4 |   0.1 |   3.9 |   0.19933 |      4.77681 |     4.97614 | 0.00/0.00/0.00/0.00/0.00 |    168.19/47.00/581.00/886.00/1380.00 |   160.10/52.00/534.00/843.00/1380.00
                                            1476__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_4gram_ilm0.5_elm0.6 | dev-other |   5.3 |   0.5 |   0.4 |   4.3 |   0.20237 |      7.79096 |     7.99333 | 0.00/0.00/0.00/0.00/0.00 |  357.70/231.00/904.00/1291.00/1983.00 |  210.47/127.00/531.00/909.00/1398.00
                                            1477__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_4gram_ilm0.5_elm0.7 | dev-other |   5.2 |   0.6 |   0.4 |   4.2 |   0.21182 |      7.90395 |     8.11576 | 0.00/0.00/0.00/0.00/0.00 |  328.45/203.00/839.00/1181.00/1824.00 |  213.70/122.00/557.00/914.00/1402.00
                                            1478__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_4gram_ilm0.5_elm0.8 | dev-other |       |       |       |       |     0.195 |      7.36189 |     7.55689 |                  Not set |                               Not set |                              Not set
                                            1479__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_4gram_ilm0.5_elm0.9 | dev-other |   7.7 |   3.4 |   0.3 |   3.9 |   0.18741 |      7.02522 |     7.21263 | 0.00/0.00/0.00/0.00/0.00 |  292.61/168.00/759.00/1053.00/1636.00 |  222.42/120.00/594.00/915.00/1500.00
                                            1480__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_4gram_ilm0.5_elm1.0 | dev-other |  13.9 |   9.9 |   0.2 |   3.7 |   0.20413 |      7.11314 |     7.31727 | 0.00/0.00/0.00/0.00/0.00 |  267.00/137.00/723.00/1012.00/1689.00 |  219.18/111.00/602.00/909.00/1402.00
                                            1481__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_4gram_ilm0.5_elm1.1 | dev-other |  25.5 |  21.6 |   0.2 |   3.7 |   0.21283 |       6.5702 |     6.78303 | 0.00/0.00/0.00/0.00/0.00 |   236.34/103.00/685.00/974.59/1544.00 |   207.69/93.00/599.00/900.00/1401.00
                                            1482__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_4gram_ilm0.5_elm1.2 | dev-other |  40.0 |  36.1 |   0.1 |   3.8 |   0.20841 |      5.70268 |      5.9111 | 0.00/0.00/0.00/0.00/0.00 |    206.43/73.00/647.00/942.00/1406.00 |   190.75/73.00/586.00/889.00/1406.00
                                         1483__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_bpe-LSTM_ilm0.0_elm0.6 | dev-other |   8.4 |   4.4 |   0.3 |   3.7 |   0.20891 |      3.88008 |       4.089 | 0.00/0.00/0.00/0.00/0.00 |      48.71/15.00/177.00/321.00/512.00 |             1.00/1.00/1.00/1.00/1.00
                                         1484__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_bpe-LSTM_ilm0.0_elm0.7 | dev-other |  10.8 |   6.9 |   0.2 |   3.6 |   0.20457 |      3.86418 |     4.06876 | 0.00/0.00/0.00/0.00/0.00 |      43.38/13.00/148.00/303.00/510.00 |             1.00/1.00/1.00/1.00/1.00
                                         1485__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_bpe-LSTM_ilm0.0_elm0.8 | dev-other |  14.7 |  11.0 |   0.2 |   3.5 |   0.20656 |      3.63267 |     3.83923 | 0.00/0.00/0.00/0.00/0.00 |      38.19/12.00/120.00/283.00/507.00 |             1.00/1.00/1.00/1.00/1.00
                                         1486__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_bpe-LSTM_ilm0.0_elm0.9 | dev-other |  18.9 |  15.2 |   0.2 |   3.6 |   0.20514 |      3.48238 |     3.68752 | 0.00/0.00/0.00/0.00/0.00 |       33.39/11.00/97.00/262.00/507.00 |             1.00/1.00/1.00/1.00/1.00
                                         1487__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_bpe-LSTM_ilm0.0_elm1.0 | dev-other |  24.8 |  21.0 |   0.2 |   3.6 |   0.20376 |      3.25836 |     3.46211 | 0.00/0.00/0.00/0.00/0.00 |       28.63/10.00/78.00/237.00/505.00 |             1.00/1.00/1.00/1.00/1.00
                                         1488__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_bpe-LSTM_ilm0.0_elm1.1 | dev-other |  30.7 |  26.8 |   0.1 |   3.8 |   0.17349 |       2.7179 |      2.8914 | 0.00/0.00/0.00/0.00/0.00 |       24.80/10.00/65.00/212.00/498.00 |             1.00/1.00/1.00/1.00/1.00
                                         1489__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_bpe-LSTM_ilm0.0_elm1.2 | dev-other |  35.9 |  31.7 |   0.1 |   4.1 |   0.20614 |      2.96752 |     3.17366 | 0.00/0.00/0.00/0.00/0.00 |        21.79/9.00/56.00/187.00/493.00 |             1.00/1.00/1.00/1.00/1.00
                                         1490__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_bpe-LSTM_ilm0.1_elm0.6 | dev-other |   6.0 |   1.9 |   0.3 |   3.8 |   0.20809 |      4.38456 |     4.59265 | 0.00/0.00/0.00/0.00/0.00 |      52.26/15.00/194.00/336.00/512.00 |             1.00/1.00/1.00/1.00/1.00
                                         1491__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_bpe-LSTM_ilm0.1_elm0.7 | dev-other |   7.7 |   3.8 |   0.3 |   3.6 |   0.21139 |      4.27153 |     4.48292 | 0.00/0.00/0.00/0.00/0.00 |      46.91/14.00/170.00/316.00/510.00 |             1.00/1.00/1.00/1.00/1.00
                                         1492__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_bpe-LSTM_ilm0.1_elm0.8 | dev-other |   9.6 |   5.8 |   0.2 |   3.5 |   0.20013 |      4.02766 |     4.22779 | 0.00/0.00/0.00/0.00/0.00 |      41.81/13.00/141.00/297.00/510.00 |             1.00/1.00/1.00/1.00/1.00
                                         1493__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_bpe-LSTM_ilm0.1_elm0.9 | dev-other |  12.8 |   9.1 |   0.2 |   3.5 |    0.2041 |       3.9764 |      4.1805 | 0.00/0.00/0.00/0.00/0.00 |      37.25/12.00/117.00/279.00/508.00 |             1.00/1.00/1.00/1.00/1.00
                                         1494__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_bpe-LSTM_ilm0.1_elm1.0 | dev-other |  17.1 |  13.5 |   0.2 |   3.5 |   0.19656 |      3.75075 |      3.9473 | 0.00/0.00/0.00/0.00/0.00 |       32.40/11.00/94.00/258.00/511.00 |             1.00/1.00/1.00/1.00/1.00
                                         1495__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_bpe-LSTM_ilm0.1_elm1.1 | dev-other |  21.9 |  18.2 |   0.2 |   3.6 |   0.20877 |      3.71863 |     3.92741 | 0.00/0.00/0.00/0.00/0.00 |       28.15/10.00/76.00/235.00/499.00 |             1.00/1.00/1.00/1.00/1.00
                                         1496__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_bpe-LSTM_ilm0.1_elm1.2 | dev-other |  27.9 |  24.0 |   0.1 |   3.7 |   0.20905 |      3.54991 |     3.75897 | 0.00/0.00/0.00/0.00/0.00 |        24.47/9.00/64.00/211.00/495.00 |             1.00/1.00/1.00/1.00/1.00
                                         1497__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_bpe-LSTM_ilm0.2_elm0.6 | dev-other |   5.1 |   0.8 |   0.4 |   3.9 |   0.20419 |      4.32807 |     4.53226 | 0.00/0.00/0.00/0.00/0.00 |      55.03/16.00/205.00/344.59/511.00 |             1.00/1.00/1.00/1.00/1.00
                                         1498__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_bpe-LSTM_ilm0.2_elm0.7 | dev-other |   5.7 |   1.6 |   0.3 |   3.8 |   0.20945 |      4.29991 |     4.50935 | 0.00/0.00/0.00/0.00/0.00 |      50.02/14.00/187.00/329.00/511.00 |             1.00/1.00/1.00/1.00/1.00
                                         1499__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_bpe-LSTM_ilm0.2_elm0.8 | dev-other |   6.7 |   2.8 |   0.3 |   3.6 |   0.21687 |      4.34833 |      4.5652 | 0.00/0.00/0.00/0.00/0.00 |      45.40/13.00/164.00/312.00/511.00 |             1.00/1.00/1.00/1.00/1.00
                                         1500__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_bpe-LSTM_ilm0.2_elm0.9 | dev-other |   8.7 |   5.0 |   0.2 |   3.5 |   0.21366 |      4.12073 |     4.33439 | 0.00/0.00/0.00/0.00/0.00 |      40.62/12.00/135.00/294.00/509.00 |             1.00/1.00/1.00/1.00/1.00
                                         1501__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_bpe-LSTM_ilm0.2_elm1.0 | dev-other |  11.4 |   7.6 |   0.2 |   3.5 |   0.20929 |      3.97796 |     4.18724 | 0.00/0.00/0.00/0.00/0.00 |      36.20/11.00/112.00/275.00/508.00 |             1.00/1.00/1.00/1.00/1.00
                                         1502__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_bpe-LSTM_ilm0.2_elm1.1 | dev-other |  15.5 |  11.8 |   0.2 |   3.5 |   0.20112 |      3.75175 |     3.95287 | 0.00/0.00/0.00/0.00/0.00 |       31.77/11.00/92.00/256.00/509.00 |             1.00/1.00/1.00/1.00/1.00
                                         1503__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_bpe-LSTM_ilm0.2_elm1.2 | dev-other |  19.8 |  16.0 |   0.2 |   3.6 |   0.18999 |       3.4648 |     3.65479 | 0.00/0.00/0.00/0.00/0.00 |       27.59/10.00/75.00/231.59/499.00 |             1.00/1.00/1.00/1.00/1.00
                                         1504__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_bpe-LSTM_ilm0.3_elm0.6 | dev-other |   4.9 |   0.5 |   0.4 |   4.0 |   0.20756 |      4.49228 |     4.69984 | 0.00/0.00/0.00/0.00/0.00 |      57.99/17.00/212.00/354.00/511.00 |             1.00/1.00/1.00/1.00/1.00
                                         1505__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_bpe-LSTM_ilm0.3_elm0.7 | dev-other |   5.0 |   0.8 |   0.3 |   3.9 |   0.20757 |      4.33334 |     4.54091 | 0.00/0.00/0.00/0.00/0.00 |      52.63/15.00/197.00/338.00/511.00 |             1.00/1.00/1.00/1.00/1.00
                                         1506__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_bpe-LSTM_ilm0.3_elm0.8 | dev-other |   5.4 |   1.3 |   0.3 |   3.7 |   0.21306 |      4.34647 |     4.55954 | 0.00/0.00/0.00/0.00/0.00 |      48.03/14.00/180.00/324.00/512.00 |             1.00/1.00/1.00/1.00/1.00
                                         1507__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_bpe-LSTM_ilm0.3_elm0.9 | dev-other |   6.3 |   2.4 |   0.3 |   3.7 |   0.17615 |      3.61328 |     3.78943 | 0.00/0.00/0.00/0.00/0.00 |      43.86/13.00/156.00/308.00/511.00 |             1.00/1.00/1.00/1.00/1.00
                                         1508__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_bpe-LSTM_ilm0.3_elm1.0 | dev-other |   7.8 |   4.0 |   0.2 |   3.6 |   0.20984 |       4.1033 |     4.31314 | 0.00/0.00/0.00/0.00/0.00 |      39.68/12.00/132.00/292.00/510.00 |             1.00/1.00/1.00/1.00/1.00
                                         1509__qat_full_ctx_transducer_bpe_v2_low_bs__recog_tree_bpe-LSTM_ilm0.3_elm1.1 | dev-other |  10.4 |   6.6 |   0.2 |   3.6 |   0.20695 |      3.88807 |     4.09502 | 0.00/0.00/0.00/0.00/0.00 |      35.18/11.00/108.00/274.00/510.00 |             1.00/1.00/1.00/1.00/1.00
